AcresBurned,Counties,Name,UniqueId
50,El Dorado,Storksbill Fire,f273dffb-e1eb-48dc-b0f9-908857e78095
50,Ventura,Casitas Fire,867bead0-b6a5-4ec4-a4de-83af2e854cd1
50,Monterey,Haycamp Fire,9d0be6f9-d61b-467d-be68-c8a48c0cf930
50,Tehama,Tuscan Fire,02ebd2cc-c4da-4508-92f6-30446d041ae9
50,Lake,Carder Fire,d7745759-07bd-40a7-a66c-003b174851b2
50,San Luis Obispo,Homestead Fire,5b5ce06d-7ea9-4d28-b564-715fd0d04f3f
50,Kern,Tank Fire,fb042e0f-1aab-4ac4-9d09-947c9b9f14b6
50,Riverside,Extension Fire,33bf7f90-edd9-4bf7-a079-561d5dad25c9
50,Los Angeles,Wilson Fire,dcd7fb2e-3a4f-427e-9b13-1d2bcb0e8ac6
50,Mendocino,Mendocino Lightning Fires,9f031bfa-47bc-4fee-aca1-988462d6ab53
50,Ventura,Potrero Fire,3f31752f-4f51-4705-9fe4-50beec88a0e8
50,San Mateo,Skeggs Fire,81b26bc7-7d65-4591-9d27-4e698cab4f12
50,Kern,Calgary Fire,e4834d78-fd4a-44b4-8669-52cbdc41113d
50,Santa Barbara,Mesa Fire,a26038b9-df04-4ade-b918-0c4fb9a8dbcf
50,Yuba,West Fire,5a52750e-30a0-4d26-a75b-58f79e1e24f4
50,Ventura,Grade Fire,f6970f10-0498-4f4c-8e0c-d4b7e4fbf888
50,Riverside,Lago Fire,2f97537a-1333-4dfc-b7a3-b7bf9400ffdd
49,Butte,70 Fire,6b542aff-fa1b-46fc-b3da-26c1afdbc446
48,Riverside,Serenas Fire,2db503da-a7b2-47a6-92a6-697799eb63f1
48,Alameda,Castro Fire,a2fbfcae-d658-41f4-88c6-98239d08ff29
48,Madera,Power Fire,e7cb239e-7d9e-440d-ba5a-c6881406ce95
48,San Bernardino,Bane Fire,f5552e75-f74c-4bc0-99b8-6c66ee8cde3d
47,Tulare,Springs Fire,b671965d-2369-4107-98fe-432eab6ffdc0
47,Nevada,Auburn Fire,1f8b3267-c3bd-43f5-9733-2b30c97d45ee
47,Orange,Laguna Fire,c27c5212-1891-4105-86ee-9f97016ef159
47,San Luis Obispo,Zenon Fire,7dd19215-986b-4365-a40d-2267b4a05de0
47,San Benito,Bitterwater Fire,c265dfe8-6217-4a0d-9ea9-37be3b38baef
47,Santa Clara,Aborn Fire,42dab7c3-458f-4838-b70f-d5bb3d0f0b80
47,San Luis Obispo,Interlake Fire,1df51ee3-c15a-4266-bf3d-d52272189cff
46,Tehama,Paskenta Fire,50328016-5e03-4e90-bff0-95d36942728f
46,San Bernardino,Hidden Fire,826b4661-020b-425d-84ec-9426c39839e7
46,Shasta,Lower Fire,618ca03c-28fd-4d66-abf3-d065d72d8cb4
46,Calaveras,Bridges Fire,10445e2c-979d-49a2-82c2-c3789bd2449a
46,Riverside,Canyon Fire,78754c68-2800-4c5d-aff0-ab0b399ab5ce
46,Fresno,Sierra Fire,15e7e15d-f707-473e-b0f3-6534cfd845b7
46,Siskiyou,Whitepine Fire,f8b61fab-bd14-4e92-960a-d512693ea8e5
45,Mendocino,Pratt Fire,f1d7f375-8aa3-4cb5-a864-bae9bb90cbd1
45,Marin,Bridge Fire,49232e73-c3ba-4dc3-b673-b973a918fa7c
45,Contra Costa,Buckingham Fire,f7bacdf4-ba33-436a-ad94-549395286fc2
45,Riverside,Diversion Fire,e354cde8-d0e6-4150-9f6b-1c12045e77d0
45,Kern,Antelope Fire,e1ad9125-1179-4d00-891b-7b62699069d0
45,Alameda,Geary Fire,a6143c76-aa03-4161-bf5e-4d8e4a1136d2
45,Fresno,FKU Lightning Fires,8e9dca1d-9ae9-4fc3-89ab-815a4d3f09cc
45,Shasta,Grace Fire,95960fa6-58ba-4b4e-aeb2-ada97d699908
45,San Luis Obispo,Pozo Fire,f8ce12e2-e7c1-4922-b584-63e4421d0598
45,Riverside,Riverbottom Fire,e32c7957-8f4f-4ec1-a0f6-98085a2a7e89
45,Ventura,Kuehner Fire,174608a2-14fd-4278-9811-cb7e5e5a3883
45,Lake,Kugelman Fire,28b9dc5f-f9c0-41fb-81d6-8db562122f00
45,Amador,Bell Fire,0bf08653-1441-4e73-b24b-1296afb12b45
44,Ventura,Happy Camp Fire,cbb685c8-df00-4cdf-8925-7239fa21a049
44,San Joaquin,Flood Fire ,3d4c2809-cd37-4f07-b86e-68dcd52c7434
44,Alameda,Mines Fire,399dba2c-02c1-4756-a76d-1198d0e838ed
43,Kern,Walker Fire,b5699308-b26c-4e76-9954-219b58468d8e
43,Shasta,Fiddler Fire,3f64fc8a-8870-4e64-b60a-3e13c8532acd
43,Modoc,Mason Fire ,ff70bb48-8823-49d9-b6cd-935cc407aacb
43,Tehama,Paskenta Fire,b1b2a50c-c131-4be2-9398-8adee38c1c19
43,Butte,Simmons Fire,d56aeb11-09a3-4854-b422-9a1e41f18a51
43,Monterey,Pine Fire,ed4e06ba-6d17-459a-831a-9b15a9bd116e
43,Tehama,Roser Fire,eadd73be-51ab-4078-91cc-04784be3f17f
43,Monterey,Ardo Fire,20ccd7ec-de69-4967-9877-db5e143fe99a
42,Tehama,Paskenta Fire,982c81ca-ebe5-4591-986d-1f3e2e4cc13c
42,Monterey,Lockwood Fire,abe2311a-4ce6-4300-9716-4fb3fe538c75
42,Shasta,Plains Fire,f20ba27e-4c6c-4ca9-a356-ef88c4f788bb
42,Los Angeles,Palisades Fire,24eb323e-b97f-4087-886b-7efae8937bae
42,Lassen,Dockery Fire,17a944b9-c8b8-4486-8d71-89d713bd538b
42,Santa Clara,Highway Fire,10a86822-77a8-45b1-8caf-aefd7b679db5
42,Riverside,Viper Fire,e9505435-e861-4f33-9069-b0040fb2a135
42,Modoc,Jones Fire,7967c729-4693-47a1-b1bc-1d82825ca8db
41,Kern,Feed Fire,9f416f37-a8ca-4127-a6b7-02626fd32e06
41,Los Angeles,Stokes Fire,6f2f8dc0-b930-435e-a622-d3585dcac067
41,Siskiyou,Ward Fire,f0dbf1f5-9f21-4d11-a432-d32f7f18c412
41,San Mateo,Chestnut Fire,b30ee931-f349-4d21-a38a-d346c516b104
40,Tehama,Vestal Fire,becd0762-0e22-4c54-a1c5-3ecd3660dd70
40,Riverside,Palmyrita Fire,2d1f0c40-92e7-4540-991b-d353ed68ec6c
40,Riverside,54 Fire,e215290f-d0b4-48fd-be32-f599959347b1
40,Stanislaus,Sullivan Fire,57397ed5-93a3-4e60-9142-9a3e38164ee9
40,Lassen,Center Fire,75c14933-9916-4dfe-ac66-7d98706a5172
40,Siskiyou,Trout Fire,0e197989-042e-4c73-8820-f98e0b6fdd52
40,Contra Costa,Merrill Fire,19578ef2-6101-45b0-a82e-db3004c3a8a5
40,Riverside,Evergreen Fire,c531ed84-0c29-4d31-94cf-f48d71d96eed
40,Contra Costa,Franklin Fire,416155ea-f8ff-43cf-abf0-e888584bf5bc
40,Riverside,Pierce Fire,f23f8148-6ec4-4885-9729-0dad7c744485
40,Solano,Ascot Fire,dff0f39c-bed4-4910-9c22-d9ccd4142809
40,Sacramento,Boys Fire,2d2aa30d-5c3f-4f46-97eb-54b63bec7f3a
40,Fresno,Morgan Fire,857e832f-17bd-4ad2-8789-99b003187049
40,Butte,Oregon Fire,9b6b1707-4342-4b38-b4a2-1056c202a32a
40,Monterey,Reservation Fire,13dedbc3-8b85-4f64-b3db-89ed81ed4f1d
40,Lake,Murphy Fire,1ba1f29a-5281-4f53-857d-106ae5e7db84
40,Riverside,Heacock Fire,8fb3a438-3146-4b8d-8f20-bfa8d6610f84
40,San Diego,Valley Fire,487a3f42-fd84-4598-bc48-130ad241c883
40,Orange,Baker Fire,9a110003-2f4c-4ac7-a3e5-b4e713f8d1fe
40,Santa Clara,Grant Fire,7a168690-06e5-4056-97c8-73b834204744
40,Humboldt,Translator Fire,18a2b3d6-d86e-4147-ab42-d45b8792e98a
40,Riverside,Riverdale Fire,c425ed8d-1aab-44c8-bc03-39675ad2b0d2
40,Riverside,Palm Fire,60d9b4f4-7b48-4820-9adc-5be0b4353a5c
40,San Bernardino,Freeway Fire,50bd55cc-7c58-462d-a919-923b4bdcca15
40,Shasta,Jones Fire,6ab80358-cb3c-4e2a-85da-0cd77003fc12
40,Kern,Lakewood Fire,62a5257e-a841-4f7a-ae19-52aa89570bd9
40,Del Norte,Hole Fire,59d6fc84-0d58-4e29-b910-1993dba51b3a
40,Riverside,Martinez Fire,e18c9556-706f-4bb7-b908-e7b44293923d
40,Mariposa,Ben Fire,e4c8aa24-e396-46d1-ae6e-bc9c7889967a
40,Contra Costa,Iron Fire,2bee561f-fd8f-44ad-9c25-ccdc671029bc
39,San Benito,Hidden Fire,708b3dde-3f1a-4813-8501-8a52bf3b1d9c
39,Yuba,Spenceville Fire,ebcee501-5709-4382-8eab-d8595ba6606d
39,Tuolumne,Table Fire,38c666cb-6545-428f-985d-a2589dfb3700
39,Solano,Toll Fire,949e577d-86c2-4def-b25a-c24aa014f4d9
38,Napa,Chiles Fire,e3272697-2587-45ac-b525-76b85fabaa90
38,Yuba,Far Fire,2d3b577c-7b58-4ee3-9e21-cbec5abd8ce4
38,Tuolumne,Red Fire,5d521085-d92f-4664-b17b-732783658daa
38,Marin,Pine Fire,243567d6-2692-4978-88f5-1bbfc7b818a6
38,El Dorado,Empire Fire,fea7802f-ba70-450a-9ad1-96e2751293a9
38,Lake,Indian Fire,b5b63934-923d-4504-a9b1-75c885477a8d
38,Alameda,Fallon Fire,4c04a4e5-f580-4e62-bb53-2575c72d29dc
38,Shasta,Masonic Fire,83c539f5-64c1-4156-86e5-ac6cf4c947d5
38,San Diego,Adobe Fire,8efb9edc-dbe7-4824-9027-22993569f794
38,Nevada,Hutto Fire,61506ea2-3f16-4aa6-ba54-d7788c3a2b35
38,Madera,Fork Fire,7066c984-1420-4c59-b175-9536da4c5d14
38,Nevada,Phoenix Fire,af8f8070-a3d6-4ca2-8e2b-6da1049a5bea
37,Stanislaus,Lake Fire,4075bfa7-794b-446c-b30d-0a8d38085419
37,Humboldt,McClellan Fire,0567f7bd-c345-4124-9526-b8f88a938b01
37,Siskiyou,Martin Fire,a9d772ae-90d9-4f8e-9fe7-342b4266dd52
37,San Luis Obispo,Mustang Fire,a710f41c-aa03-41e1-813f-a98812aea01b
37,San Diego,Miller Fire,7ff229e4-be94-4319-8916-19eb43753843
37,Shasta, Bridge Fire,2ca11d45-8139-4c16-8af0-880d99b21e82
36,Napa,Garage Fire,2513b19f-3509-4e0f-8d87-85785061af02
36,Mendocino,Mina Fire,b44c3b1e-b243-455e-9ca9-9a1b5570e003
36,Lake,Knoxville Fire,ef4185e8-9b3a-421f-9fae-a0b954b0b3c0
36,Mariposa,Banderilla Fire,932a3f2f-6c0e-42a6-b357-f333774b4ea8
36,San Diego,Black Fire,49a9074c-c30b-4042-9ffd-1a10f9d9bf1d
36,Lake,Ridge Fire,9b9b6d81-9590-48a0-a750-fc7da05bfecc
36,Riverside,Winchester Fire,e69be637-e9e9-4964-96ed-4d6a1a1c159d
35,San Luis Obispo,Cottontail Fire,f17c523c-bf01-4245-899b-7c2331096dae
35,El Dorado,Ranch Fire,a4e4603a-f0fc-4d7a-845b-6c668bfcb81e
35,Stanislaus,Rains Fire,900997e0-f30a-48bf-9358-971ca2afa1d6
35,Alameda,Mines Fire,87404846-bc30-41b8-82fe-31c9aedb9ef7
35,Marin,Spaletta Fire,bf2e0a34-e600-4e21-9135-168e28c2893d
35,Riverside,Melba Fire,58533f37-ed81-4ac4-89e9-b4088684d9e7
35,Riverside,Jurupa Fire,252345dd-886b-4bd2-90b9-161727a2fc2d
35,Sacramento,Latrobe Fire,4f0ff7c1-7c96-4f68-87e8-be4466945c2b
35,Kern,Breckenridge Fire,b11adfe0-b74d-4321-b1bd-3fc0b8f0929b
35,Riverside,Smiley Fire,54ddf2ef-28b0-4c34-bfe0-1d084f4f57e2
35,Trinity,Browns Fire,5046e2ed-e2c3-4932-8f89-64dcdf19022d
35,San Diego,Gopher Fire,4f623d67-d74b-4e8f-92f4-ed728970e20e
35,Shasta,Mountain Fire,93995926-26b0-4158-9f93-fec263f40b47
35,Butte,Neal Fire,fe371090-80be-43fe-9d40-761fe436de7e
35,Mendocino,Covelo Fire,56dc8f9c-98e5-4aad-b3e9-bbee503b29e9
35,Mendocino,Brushy Fire,10d67079-faa9-4034-a4d7-8346b450e7de
35,Riverside,Terra Fire,dd114f40-6fcb-487b-931e-7a9107371daa
35,Shasta,Corner Fire,46f35b6b-9c64-41e3-a7e2-f76dc6719145
35,San Benito,Fairview Fire,39ace715-e375-4083-a05c-7fb7448e17b9
35,Calaveras,Stagecoach Fire,eb9d05b5-7578-44bf-9eb1-3ddba425ff20
35,Santa Clara,Calaveras Fire ,0cd5a369-2f91-4786-9df1-98ece3e9e78c
35,Siskiyou,Community Fire,ee681e0b-54a3-48ad-900c-8037eeb88159
35,El Dorado,Patterson Fire,2760040b-e17b-430f-b581-a81694b450ac
35,Santa Clara,Jamieson Fire,19343958-2921-41d2-a3f8-501badcd0bee
35,Fresno,Michelle Fire,953f17a1-2034-467b-b48c-28da1a9af60e
34,San Bernardino,Meyers Fire,c5783ba0-227e-4ff6-9d7d-61532ccd469b
34,Riverside,Redwood Fire,b277af3b-3785-44c1-bdfb-c5a5ba766d2b
34,Tulare,Horse Creek Fire,f6693336-817b-4424-8aea-1c966fae5e23
34,San Benito,Valley Fire,9668cfe5-b636-4147-bce1-da8e8b3fb5c2
34,Alameda,Patterson Fire,f306893c-d6b5-4d68-a2a3-4a306822e041
34,Kern,Marcel Fire,b03ec37e-8596-4e7e-8826-729957a794f8
34,Riverside,Yucca Fire,46896a04-8502-403c-b362-e4adc9e7ad4d
34,Humboldt,Miller Fire,62a6c794-97db-4b57-9033-958bcf2e5a99
34,Riverside,Ellie Fire,99a7ed51-e64a-4aa9-b8ba-6a9ae4752db0
34,Shasta,Honey Fire,15dc8848-9380-40a8-86b7-2b783be8f29d
33,Tehama,Lariat Fire,15d8c9e7-7029-4027-85d8-95f308f83790
33,San Bernardino,Creek Fire,d4618db6-e417-4590-8c1f-9b5ace341bb3
33,Tulare,Wilcox Fire,485eb9e1-80a1-4b95-a71e-8e43ccb1dd80
33,Kern,Creek Fire ,46c4f0c2-6760-4e42-ac2f-ec25c2486628
33,Calaveras,Campo Fire,2225d427-97d7-4d71-a83a-814f38a1c947
33,Tulare,Yokohl Fire,db2a5b4c-260b-4888-aeb3-663b8bf41106
33,Shasta,Dersch Fire,29a2efda-c28f-4a41-9c6d-8cb8f763d464
33,Yolo,Heavy Range Fire,f044a406-06ab-457d-8a93-c52bb1930604
33,Riverside,Valley Fire,67ba6e61-b5ca-48f4-8e56-9cedeaeb65ea
33,Riverside,Christmas Fire,bc89aab5-5f30-46a2-9881-6dbae22893b6
33,Butte,Nimshew Fire,9856efb8-4d41-4276-9d4e-a5b29d912996
32,Sacramento,Clay Fire,c5d590f0-97fe-4ac3-987d-ebceed6dbfc2
32,Tuolumne,Frymire Fire,f4026428-ad5a-42c7-b68e-959554a31343
32,Siskiyou,Moffett Fire,ed16bf52-f886-4384-b841-2e755234aa29
32,Trinity,Sandy Fire,5ef75bbf-adba-424a-bef3-a5efed5b5e2c
32,Trinity,Sandy Fire,5367822f-b489-4da5-b90e-c5b2c8abf318
32,Lassen,3-18 Fire,f141dba0-ae4b-4972-b926-81d1595d0917
32,Monterey,Shore Fire,7cae5704-9ba2-487c-a48b-bb440c95da6e
32,Lake,Creek Fire,af251be5-4fa6-4ced-954c-a0e0aa34a517
32,Monterey,Pleyto Fire,f32d4562-5032-4645-ac8f-afb3fab4c704
32,Riverside,Country Fire,2bdeaf01-fe98-4f63-b2e8-4857815bc87c
32,Fresno,Eagle Fire,8c4b830f-be4f-4469-9448-f0e98ea1d189
32,Riverside,Washington Fire,bfa2d3e8-2ede-423f-b7db-f8e6f44a3c82
31,Calaveras,Chuckwagon Fire,68dadbb3-6a63-483a-add9-491a69d9e0ad
31,Riverside,Bogart Fire,fc0e054f-887f-4bb5-87af-bde461bf4e4a
31,Kern,Hub Fire,5115a26e-e8e8-42cd-9aeb-f5c41efd770a
31,Fresno,Juniper Fire,83d87ff0-be6c-46fa-ab96-b9845d5d4edc
31,Monterey,York Fire,c58da6fd-a2e2-4706-9a2e-ee03884c714d
31,Shasta,Vista Fire,9636bdf4-8754-4745-80c8-90a5fcd90ec2
30,Shasta,Ranch Fire,65330473-c21f-446b-a6f4-7bd76bf0ebdc
30,Los Angeles,Castaic Fire,1e9d7aca-8862-4dff-a8af-5f687afdfda0
30,Humboldt,Blocksburg Fire,e1582691-805c-4627-b20b-e5e8ba110f20
30,Riverside,Timber Fire,b51d7a8d-f768-453e-abb4-665b74998b21
30,Butte,70 Fire,6227f4ad-3e40-4f3b-b210-3e55483e1e84
30,Merced,Taglio Fire,7106ba43-100b-41f9-acbf-9fb9e9ab9ef7
30,Shasta,Horse Fire,ab6d9c8e-5fbb-4a0d-a206-30e83ab51877
30,San Luis Obispo,Bitter Fire,fd1bc30a-4377-45f6-ba2b-b4e1c7e65ee7
30,Solano,Mare Fire,178b2af3-340c-409d-80e6-21ac119969f0
30,Nevada,McCourtney Fire,c27d03c6-361e-44b3-8335-a1fe06f88fd7
30,San Bernardino,Fawnskin Fire,58f89ff8-bd3e-4355-b1c0-8fa05c747d3f
30,El Dorado,Bible Fire,da607cd1-32fc-44c0-bd7a-ba14ad0a14cc
30,Siskiyou,Siskiyou County Lightning Fires,279d9058-7545-488b-8a83-51b12e60cb47
30,Shasta,Gilbert Fire,0f3326bd-4a0f-4351-b978-38eb29f4d490
30,Lake,Lake Fire,dcb21e64-9d38-47c2-848b-e8e0dea5c2de
30,Lake,Lakeshore Fire,51e00abb-53d0-4014-9224-2a853b1d6bcf
30,Yuba,Francis Fire,139766ba-33ac-442e-9a6b-b78d270c110a
30,Lassen,Kramer Fire ,bb500714-470e-4529-a15a-11d96e85cc68
30,Santa Clara,Quimby Fire,04100255-b014-4a69-92c2-5388c7f9b9d6
30,Contra Costa,Alhambra Fire,f012f0ea-4102-47dc-9c6d-609ebac85142
30,Alameda,Creek Fire,6bc7ef6f-2d81-4bdc-ab41-9db6af9d4abb
30,Riverside,Sobrante Fire,45845135-0abc-4964-9038-db1e26fa9b22
30,San Luis Obispo,Rock Fire,5b5274df-2cb7-402e-b002-778cce00ac1d
30,Sacramento,Grant Fire,c8060137-4a83-479b-9f36-429a698aac06
30,Fresno,Aqueduct Fire,a97e2077-2013-459a-baa7-276781503e3c
30,Humboldt,Pilot Fire,6004d3e5-66f8-487a-80a4-689d3852378c
30,San Benito,Hidden Fire,a757d4f9-2aa1-44c8-b986-ac00ca2fafdd
30,Inyo,Lone Pine Fire,6f07d935-7d64-4be8-8e96-d34384686bf8
30,Butte,Old Fire,69e1a36d-21ab-4feb-b31c-dbfac4bf62d1
30,Riverside,Girasol Fire,3b5c5d57-f61d-4c7d-a966-9d522c77e8fc
30,Alameda,Mountain Fire,bc5d73ab-3100-4117-9978-a99b8e3daf5c
29,Ventura,Banister Fire,f843961b-2c26-427d-87ba-0bde7ce9ecba
29,Santa Clara,Point Fire ,25e80e7d-5790-4192-9cf0-a190f36158f0
29,Kern,Caliente Fire,fbe088d0-2a17-4d04-aac7-0e32ac8a1ef7
29,San Diego,Jacumba Fire,d5cb2477-6627-4ef6-bab1-d0eecc4ad12a
29,Tehama,Benson Fire,de1788c0-2996-40cf-9f76-2920b210d6a9
29,El Dorado,Ice Fire,0e9f14ae-01d5-4fbe-85a0-d0967233dc90
28,Riverside,Nuevo Fire,57b7776f-bae7-4b14-b94c-65806e002a88
28,San Diego,Rock Fire,0b655a9d-94b3-4095-acfd-d40ac8347318
28,San Diego,Gopher Fire,6f600260-2bdb-4f53-9d1a-eab8afb3a11a
28,Butte,32 Fire,cf38fe5e-29ca-498d-bc9c-d3f2fd8ff883
28,Modoc,4-4 Fire,5e01dba8-3d59-41a6-ba60-d78d874eba42
28,Del Norte,Shore Fire,2c00a509-af87-418f-b888-edc8ec450f1f
28,San Diego,Border Fire,1dad019f-12c1-47a0-a20c-2408d942f1c4
28,San Diego,Otay Fire,c51a2db5-6d0b-4b4a-8692-a6d73714829f
28,Lake,Glass Fire,da7fa4d6-cbf3-4cf9-babf-1cc79aa2f536
28,Sonoma,Sonoma-Lake-Napa Unit Lightning Fires,5ce45b6c-81b5-422c-9078-8c68dd872c8a
27,Calaveras,Whiskey Fire,17596a7a-31fc-4270-8aaf-efe1df3ba848
27,Siskiyou,Ager Fire,454ed7a0-3e17-47a6-9ff1-7a629471df5c
27,Placer,Watt Fire,24997ef5-a558-4ea6-8a96-b3cdff79fe2b
27,Shasta,Cloverdale Fire,0537a175-8fe9-4f5f-b56f-77848fa195f4
27,Napa,Stage Coach Fire,7e564dd5-1d4e-4999-8aea-93691ad314ac
27,Modoc,4-10 Fire,182f71e9-0f85-4cb0-8711-ee14c0b6b8f8
27,Riverside,Vernon Fire,b0ffe2e4-ae61-4ad9-b1cc-bf31ff254d8d
26,Riverside,Foothill Fire,9d7c5ad0-6682-430a-b4d1-d39cfea73a29
26,Amador,Deer Fire,38fe21ed-2019-4be9-abdf-bf46ac5f59e3
26,Tulare,White Fire,0d030a31-8531-4172-88f1-08ac34c3d805
26,Placer,Baxter Fire,ee7ec0f0-4f5d-4fe1-b2fa-bc15f91519b3
26,San Bernardino,La Barisa Fire,4433d477-a962-4ad9-a306-71f0f79fff65
26,Riverside,Trellis Fire,bfa879b5-b526-4114-9137-51d3ea3ad336
26,Riverside,Fairview Fire,663d291c-7ba8-415d-9cab-58d41a886cfd
26,Yuba,Jasper Fire,ab42234a-7930-4636-8af5-3fc11ca8b34d
26,Siskiyou,Bailey Fire,be2805af-a801-4ca9-b9e7-14f3b896097e
25,El Dorado,Aukum Fire,f2b5faf1-9ff0-48b7-8151-25880262bec1
25,Madera,Road Fire,b3695ebc-e761-4577-8439-6330bed36594
25,Los Angeles,5 Fire,14e249f0-f21c-4d2f-bc5f-68d5d177e849
25,San Diego,Ribbonwood Fire,9b9bf8b4-8378-46e5-a760-67e89e2279e2
25,Lake,Mount Fire,d489b45e-dcba-4eaa-8bb5-6a23255562da
25,San Diego,Flume Fire,c6cfeed9-55bb-4fdb-8a52-e4d947dba721
25,Ventura,Foothill Fire ,6e986794-095c-4ba4-a129-cc45ab69d4ec
25,Shasta,Leopard Fire,952443ab-3af0-431d-9040-c73a45925401
25,Fresno,Hall Fire,ccc2ec2b-4941-4bbd-ae60-be6706d97f13
25,Fresno,Frame Fire,05b9432b-a5cf-4a8f-bf0e-9b95a04bbdde
25,Mexico,Border 10 Fire,808c34bb-4e64-4eb5-9c3e-2a1e58195074
25,Alameda,Bikeway Fire,65e8fbe1-5300-4c90-9f48-0e7bfe55b1bc
25,Tulare,Bear Fire,e1f34f39-beea-4a6d-9ba6-64b6b55ff567
